city_left;city_right;response;rt;semester;student;age;id;sex;group;trial
Bangkok;Montreal;Bangkok;0.9852;NA;n;61;12;m;1;102
Rangun;Chongqing;Rangun;1.4114;NA;n;61;12;m;1;103
Santiago;Bangkok;Bangkok;0.9275;NA;n;61;12;m;1;104
Montreal;Seoul;Montreal;3.1642;NA;n;61;12;m;1;105
Chongqing;Bangkok;Bangkok;2.9074;NA;n;61;12;m;1;106
Chongqing;Tokio;Tokio;0.8927;NA;n;61;12;m;1;107
Harbin;Ankara;Ankara;1.0525;NA;n;61;12;m;1;108
Bangkok;Durban;Bangkok;1.1364;NA;n;61;12;m;1;109
Wuhan;Seoul;Seoul;0.9837;NA;n;61;12;m;1;110
Tokio;Wuhan;Tokio;1.0176;NA;n;61;12;m;1;111
Durban;Rangun;Rangun;3.5998;NA;n;61;12;m;1;112
Rangun;Shanghai;Shanghai;1.1789;NA;n;61;12;m;1;113
Bangkok;Kano;Bangkok;0.9696;NA;n;61;12;m;1;114
Durban;London;London;0.9202;NA;n;61;12;m;1;115
Busan;Tianjin;Tianjin;4.0507;NA;n;61;12;m;1;116
Busan;Ibadan;Ibadan;2.3804;NA;n;61;12;m;1;117
Santiago;Ibadan;Santiago;0.8897;NA;n;61;12;m;1;118
Rangun;Ibadan;Ibadan;1.7632;NA;n;61;12;m;1;119
Tokio;Bangkok;Bangkok;2.7623;NA;n;61;12;m;1;120
Chongqing;Ibadan;Ibadan;0.9007;NA;n;61;12;m;1;121
Montreal;Chongqing;Montreal;1.0331;NA;n;61;12;m;1;122
Bangkok;Wuhan;Bangkok;0.9013;NA;n;61;12;m;1;123
London;Chongqing;London;0.8370;NA;n;61;12;m;1;124
Seoul;London;London;2.2325;NA;n;61;12;m;1;125
Busan;Tokio;Tokio;0.9491;NA;n;61;12;m;1;126
Wuhan;Durban;Durban;1.7287;NA;n;61;12;m;1;127
Santiago;Shanghai;Shanghai;1.1874;NA;n;61;12;m;1;128
Busan;Shanghai;Shanghai;1.4804;NA;n;61;12;m;1;129
Ankara;Wuhan;Ankara;1.4076;NA;n;61;12;m;1;130
Seoul;Harbin;Seoul;1.1399;NA;n;61;12;m;1;131
Tianjin;Chongqing;Tianjin;2.1969;NA;n;61;12;m;1;132
Durban;Santiago;Santiago;1.0870;NA;n;61;12;m;1;133
Chongqing;Busan;Chongqing;3.1169;NA;n;61;12;m;1;134
Busan;Bangkok;Bangkok;0.9516;NA;n;61;12;m;1;135
Kano;Montreal;Montreal;0.9657;NA;n;61;12;m;1;136
Tianjin;Ibadan;Tianjin;7.2096;10;y;24;32;m;1;1
Bangkok;Rangun;Bangkok;1.7241;10;y;24;32;m;1;2
Montreal;Kano;Montreal;1.6994;10;y;24;32;m;1;3
Rangun;Wuhan;Wuhan;3.6369;10;y;24;32;m;1;4
Busan;London;London;1.6304;10;y;24;32;m;1;5
Busan;Santiago;Santiago;4.6380;10;y;24;32;m;1;6
Tokio;Busan;Tokio;1.8506;10;y;24;32;m;1;7
London;Durban;London;1.5520;10;y;24;32;m;1;8
Seoul;Montreal;Seoul;13.9361;10;y;24;32;m;1;9
Ibadan;Rangun;Ibadan;2.5878;10;y;24;32;m;1;10
Ibadan;Montreal;Montreal;1.4636;10;y;24;32;m;1;11
Santiago;Montreal;Montreal;7.1914;10;y;24;32;m;1;12
Rangun;Montreal;Montreal;3.1627;10;y;24;32;m;1;13
Busan;Durban;Durban;1.5743;10;y;24;32;m;1;14
Harbin;Rangun;Harbin;3.3625;10;y;24;32;m;1;15
Shanghai;Ibadan;Shanghai;2.4082;10;y;24;32;m;1;16
Tianjin;Bangkok;Bangkok;1.8586;10;y;24;32;m;1;17
Tokio;Ibadan;Tokio;1.6200;10;y;24;32;m;1;18
Chongqing;Tianjin;Tianjin;2.8202;10;y;24;32;m;1;19
Chongqing;Durban;Durban;3.0700;10;y;24;32;m;1;20
Durban;Wuhan;Durban;3.6827;10;y;24;32;m;1;21
Ibadan;Santiago;Santiago;3.8244;10;y;24;32;m;1;22
Ankara;Ibadan;Ankara;1.5242;10;y;24;32;m;1;23
Bangkok;Chongqing;Bangkok;1.3361;10;y;24;32;m;1;24
Montreal;Bangkok;Bangkok;3.7402;10;y;24;32;m;1;25
Shanghai;Seoul;Shanghai;2.5028;10;y;24;32;m;1;26
Tianjin;Tokio;Tokio;1.2806;10;y;24;32;m;1;27
Bangkok;Harbin;Bangkok;1.9464;10;y;24;32;m;1;28
Durban;Harbin;Durban;4.4783;10;y;24;32;m;1;29
Harbin;Santiago;Santiago;3.8926;10;y;24;32;m;1;30
London;Seoul;Seoul;2.0427;10;y;24;32;m;1;31
Shanghai;Rangun;Shanghai;2.1970;10;y;24;32;m;1;32
London;Tianjin;London;1.4800;10;y;24;32;m;1;33
Durban;Bangkok;Bangkok;1.0499;10;y;24;32;m;1;34
Tianjin;Busan;Tianjin;2.2548;10;y;24;32;m;1;35
Wuhan;Ibadan;Wuhan;3.5287;10;y;24;32;m;1;36
Bangkok;Santiago;Bangkok;4.3781;10;y;24;32;m;1;37
Seoul;Wuhan;Seoul;1.8076;10;y;24;32;m;1;38
Wuhan;Bangkok;Bangkok;1.7939;10;y;24;32;m;1;39
Montreal;Durban;Montreal;1.6098;10;y;24;32;m;1;40
Tianjin;Shanghai;Shanghai;1.0899;10;y;24;32;m;1;41
Wuhan;Ankara;Ankara;1.1439;10;y;24;32;m;1;42
Ankara;Busan;Ankara;0.8958;10;y;24;32;m;1;43
Bangkok;Shanghai;Shanghai;4.3513;10;y;24;32;m;1;44
Santiago;Seoul;Seoul;1.7607;10;y;24;32;m;1;45
Rangun;Tianjin;Tianjin;2.6326;10;y;24;32;m;1;46
Shanghai;Chongqing;Shanghai;3.7333;10;y;24;32;m;1;47
Santiago;London;London;1.2316;10;y;24;32;m;1;48
Harbin;Chongqing;Chongqing;1.9168;10;y;24;32;m;1;49
Durban;Kano;Durban;3.0505;10;y;24;32;m;1;50
Busan;Kano;Kano;19.7978;10;y;24;32;m;1;51
London;Kano;London;3.6286;10;y;24;32;m;1;52
Busan;Seoul;Seoul;1.3743;10;y;24;32;m;1;53
Bangkok;Ibadan;Bangkok;1.1046;10;y;24;32;m;1;54
Wuhan;Chongqing;Chongqing;2.5583;10;y;24;32;m;1;55
Ibadan;Busan;Ibadan;5.6959;10;y;24;32;m;1;56
Ankara;Bangkok;Bangkok;5.1818;10;y;24;32;m;1;57
Tokio;Harbin;Tokio;1.0552;10;y;24;32;m;1;58
Seoul;Tianjin;Seoul;2.4329;10;y;24;32;m;1;59
Harbin;London;London;0.9896;10;y;24;32;m;1;60
Santiago;Tianjin;Santiago;3.9351;10;y;24;32;m;1;61
London;Bangkok;Bangkok;4.0264;10;y;24;32;m;1;62
Kano;Tokio;Tokio;1.0202;10;y;24;32;m;1;63
Seoul;Bangkok;Bangkok;14.7417;10;y;24;32;m;1;64
Tokio;Rangun;Tokio;2.5154;10;y;24;32;m;1;65
Kano;Ibadan;Ibadan;2.3890;10;y;24;32;m;1;66
Chongqing;Rangun;Rangun;2.5443;10;y;24;32;m;1;67
Wuhan;Tokio;Tokio;2.4499;10;y;24;32;m;1;68
Shanghai;London;Shanghai;1.8342;10;y;24;32;m;1;69
Rangun;Durban;Durban;2.2565;10;y;24;32;m;1;70
Shanghai;Harbin;Shanghai;0.9912;10;y;24;32;m;1;71
Seoul;Durban;Seoul;1.0805;10;y;24;32;m;1;72
Busan;Chongqing;Busan;4.3557;10;y;24;32;m;1;73
Chongqing;Seoul;Seoul;1.2161;10;y;24;32;m;1;74
Wuhan;Shanghai;Shanghai;3.2364;10;y;24;32;m;1;75
Tokio;London;London;18.4033;10;y;24;32;m;1;76
Durban;Ankara;Ankara;1.7007;10;y;24;32;m;1;77
Kano;Harbin;Kano;3.0492;10;y;24;32;m;1;78
Kano;Bangkok;Bangkok;1.0192;10;y;24;32;m;1;79
Wuhan;Harbin;Harbin;1.8082;10;y;24;32;m;1;80
Santiago;Ankara;Ankara;7.1877;10;y;24;32;m;1;81
Tianjin;Ankara;Ankara;1.8527;10;y;24;32;m;1;82
Kano;Ankara;Ankara;3.3680;10;y;24;32;m;1;83
Montreal;Tianjin;Montreal;3.5024;10;y;24;32;m;1;84
Seoul;Kano;Seoul;1.0257;10;y;24;32;m;1;85
Bangkok;Busan;Bangkok;1.1631;10;y;24;32;m;1;86
Shanghai;Santiago;Shanghai;1.1736;10;y;24;32;m;1;87
Tokio;Chongqing;Tokio;1.2214;10;y;24;32;m;1;88
Chongqing;Santiago;Santiago;0.9108;10;y;24;32;m;1;89
Tianjin;Wuhan;Tianjin;1.1415;10;y;24;32;m;1;90
Harbin;Busan;Harbin;3.5735;10;y;24;32;m;1;91
Ibadan;Durban;Durban;4.0516;10;y;24;32;m;1;92
Santiago;Wuhan;Santiago;1.0186;10;y;24;32;m;1;93
Rangun;Seoul;Seoul;1.1054;10;y;24;32;m;1;94
Ankara;Tokio;Tokio;1.8234;10;y;24;32;m;1;95
Kano;Wuhan;Kano;1.7802;10;y;24;32;m;1;96
Tianjin;Harbin;Tianjin;2.8660;10;y;24;32;m;1;97
Harbin;Seoul;Seoul;0.9373;10;y;24;32;m;1;98
Ankara;Chongqing;Ankara;1.1688;10;y;24;32;m;1;99
Bangkok;Tokio;Tokio;3.7723;10;y;24;32;m;1;100
Seoul;Ankara;Seoul;2.0192;10;y;24;32;m;1;101
London;Montreal;London;1.5916;10;y;24;32;m;1;102
Montreal;Ankara;Ankara;4.4466;10;y;24;32;m;1;103
Ankara;Shanghai;Shanghai;2.6116;10;y;24;32;m;1;104
London;Ankara;London;4.2189;10;y;24;32;m;1;105
Harbin;Ibadan;Ibadan;8.2056;10;y;24;32;m;1;106
Kano;Tianjin;Tianjin;5.3846;10;y;24;32;m;1;107
Durban;Tokio;Tokio;1.2766;10;y;24;32;m;1;108
Durban;Shanghai;Shanghai;0.8716;10;y;24;32;m;1;109
Tokio;Shanghai;Tokio;2.9234;10;y;24;32;m;1;110
Busan;Rangun;Busan;8.2500;10;y;24;32;m;1;111
Harbin;Montreal;Montreal;2.3525;10;y;24;32;m;1;112
Montreal;Tokio;Tokio;1.3063;10;y;24;32;m;1;113
Seoul;Tokio;Tokio;1.6206;10;y;24;32;m;1;114
London;Wuhan;London;1.8202;10;y;24;32;m;1;115
Rangun;London;London;1.0952;10;y;24;32;m;1;116
Rangun;Kano;Kano;2.4847;10;y;24;32;m;1;117
Shanghai;Busan;Shanghai;1.0329;10;y;24;32;m;1;118
Santiago;Durban;Durban;2.5306;10;y;24;32;m;1;119
Ibadan;Chongqing;Ibadan;5.3483;10;y;24;32;m;1;120
Rangun;Santiago;Santiago;4.1545;10;y;24;32;m;1;121
Busan;Montreal;Montreal;3.7960;10;y;24;32;m;1;122
Chongqing;London;London;1.0407;10;y;24;32;m;1;123
Kano;Shanghai;Shanghai;1.4941;10;y;24;32;m;1;124
Chongqing;Montreal;Montreal;1.1731;10;y;24;32;m;1;125
Ankara;Rangun;Ankara;1.1827;10;y;24;32;m;1;126
Santiago;Kano;Santiago;1.1342;10;y;24;32;m;1;127
Ankara;Harbin;Ankara;1.5164;10;y;24;32;m;1;128
Ibadan;Seoul;Seoul;1.2510;10;y;24;32;m;1;129
Tokio;Santiago;Tokio;1.2045;10;y;24;32;m;1;130
Chongqing;Kano;Kano;8.1896;10;y;24;32;m;1;131
Montreal;Wuhan;Montreal;1.1733;10;y;24;32;m;1;132
Wuhan;Busan;Busan;2.3578;10;y;24;32;m;1;133
Ibadan;London;London;0.9620;10;y;24;32;m;1;134
Durban;Tianjin;Tianjin;1.8250;10;y;24;32;m;1;135
Montreal;Shanghai;Shanghai;1.0430;10;y;24;32;m;1;136
London;Harbin;London;3.3797;2;y;20;13;f;1;1
Durban;Seoul;Seoul;2.4455;2;y;20;13;f;1;2
London;Rangun;Rangun;1.6851;2;y;20;13;f;1;3
Ankara;Durban;Ankara;2.7257;2;y;20;13;f;1;4
Durban;Busan;Durban;2.8296;2;y;20;13;f;1;5
Wuhan;Tianjin;Tianjin;1.7652;2;y;20;13;f;1;6
Chongqing;Tokio;Tokio;1.8126;2;y;20;13;f;1;7
Chongqing;Wuhan;Wuhan;2.4697;2;y;20;13;f;1;8
Busan;Shanghai;Shanghai;1.6690;2;y;20;13;f;1;9
Ibadan;Bangkok;Bangkok;1.6777;2;y;20;13;f;1;10
Bangkok;Durban;Bangkok;1.2858;2;y;20;13;f;1;11
Ibadan;Shanghai;Shanghai;1.3816;2;y;20;13;f;1;12
Bangkok;Kano;Bangkok;0.8457;2;y;20;13;f;1;13
Santiago;Bangkok;Bangkok;0.9810;2;y;20;13;f;1;14
Durban;London;Durban;1.5497;2;y;20;13;f;1;15
Tokio;Montreal;Tokio;0.9336;2;y;20;13;f;1;16
Tianjin;London;London;1.9095;2;y;20;13;f;1;17
Kano;Santiago;Kano;1.4220;2;y;20;13;f;1;18
Santiago;Chongqing;Santiago;1.0451;2;y;20;13;f;1;19
Seoul;London;London;0.7573;2;y;20;13;f;1;20
Montreal;Ibadan;Ibadan;3.4855;2;y;20;13;f;1;21
Busan;Bangkok;Bangkok;1.2134;2;y;20;13;f;1;22
Wuhan;Kano;Wuhan;1.3902;2;y;20;13;f;1;23
Rangun;Shanghai;Shanghai;1.0295;2;y;20;13;f;1;24
Tianjin;Santiago;Tianjin;1.1094;2;y;20;13;f;1;25
Kano;Durban;Durban;1.9262;2;y;20;13;f;1;26
Seoul;Chongqing;Chongqing;1.1332;2;y;20;13;f;1;27
Bangkok;Ankara;Bangkok;0.8774;2;y;20;13;f;1;28
Ibadan;Kano;Ibadan;1.1099;2;y;20;13;f;1;29
Busan;Tokio;Tokio;0.9260;2;y;20;13;f;1;30
Rangun;Busan;Busan;1.9252;2;y;20;13;f;1;31
Shanghai;Wuhan;Shanghai;0.8296;2;y;20;13;f;1;32
Bangkok;Wuhan;Bangkok;0.8949;2;y;20;13;f;1;33
Durban;Chongqing;Chongqing;1.1414;2;y;20;13;f;1;34
Tokio;Seoul;Tokio;3.3054;2;y;20;13;f;1;35
Wuhan;Seoul;Seoul;0.7179;2;y;20;13;f;1;36
Tianjin;Chongqing;Tianjin;0.9719;2;y;20;13;f;1;37
Busan;Ibadan;Ibadan;1.4140;2;y;20;13;f;1;38
Chongqing;Harbin;Chongqing;8.7493;2;y;20;13;f;1;39
Harbin;Tokio;Tokio;0.6458;2;y;20;13;f;1;40
Seoul;Shanghai;Shanghai;0.8613;2;y;20;13;f;1;41
Kano;Chongqing;Kano;0.9341;2;y;20;13;f;1;42
Durban;Santiago;Durban;0.9899;2;y;20;13;f;1;43
Ankara;Wuhan;Wuhan;0.9657;2;y;20;13;f;1;44
Chongqing;Shanghai;Shanghai;1.4448;2;y;20;13;f;1;45
Chongqing;Ibadan;Chongqing;1.1975;2;y;20;13;f;1;46
Chongqing;Bangkok;Chongqing;0.6933;2;y;20;13;f;1;47
Ankara;London;London;0.6779;2;y;20;13;f;1;48
Busan;Ankara;Ankara;0.9495;2;y;20;13;f;1;49
Montreal;Harbin;Harbin;1.3750;2;y;20;13;f;1;50
Ibadan;Wuhan;Ibadan;1.9580;2;y;20;13;f;1;51
Tianjin;Kano;Kano;1.6140;2;y;20;13;f;1;52
Santiago;Tokio;Tokio;1.3174;2;y;20;13;f;1;53
Rangun;Bangkok;Bangkok;0.7817;2;y;20;13;f;1;54
Kano;Rangun;Rangun;0.9741;2;y;20;13;f;1;55
Wuhan;Montreal;Wuhan;1.0777;2;y;20;13;f;1;56
Montreal;London;London;0.7102;2;y;20;13;f;1;57
Tianjin;Durban;Durban;0.9815;2;y;20;13;f;1;58
Durban;Rangun;Durban;1.4073;2;y;20;13;f;1;59
Tokio;Bangkok;Bangkok;2.0457;2;y;20;13;f;1;60
Santiago;Ibadan;Ibadan;0.9173;2;y;20;13;f;1;61
Ibadan;Tokio;Tokio;1.0704;2;y;20;13;f;1;62
Seoul;Busan;Seoul;1.0782;2;y;20;13;f;1;63
Wuhan;Santiago;Santiago;0.6616;2;y;20;13;f;1;64
Bangkok;Seoul;Bangkok;0.7016;2;y;20;13;f;1;65
Seoul;Ibadan;Ibadan;1.4139;2;y;20;13;f;1;66
Harbin;Durban;Harbin;1.1176;2;y;20;13;f;1;67
London;Busan;Busan;0.9899;2;y;20;13;f;1;68
Shanghai;Durban;Shanghai;4.3529;2;y;20;13;f;1;69
Ankara;Montreal;Ankara;1.0374;2;y;20;13;f;1;70
Shanghai;Ankara;Shanghai;1.5515;2;y;20;13;f;1;71
Montreal;Santiago;Santiago;1.6770;2;y;20;13;f;1;72
Tokio;Ankara;Tokio;0.9340;2;y;20;13;f;1;73
Tokio;Tianjin;Tokio;0.9175;2;y;20;13;f;1;74
Harbin;Ankara;Ankara;1.3894;2;y;20;13;f;1;75
Ibadan;Tianjin;Tianjin;2.8373;2;y;20;13;f;1;76
Rangun;Harbin;Rangun;1.9655;2;y;20;13;f;1;77
Harbin;Kano;Harbin;1.2701;2;y;20;13;f;1;78
Kano;Seoul;Seoul;1.0140;2;y;20;13;f;1;79
Ankara;Santiago;Ankara;2.9013;2;y;20;13;f;1;80
London;Santiago;London;1.1021;2;y;20;13;f;1;81
Shanghai;Tianjin;Shanghai;0.8933;2;y;20;13;f;1;82
Chongqing;Busan;Chongqing;1.5397;2;y;20;13;f;1;83
Busan;Wuhan;Wuhan;1.4303;2;y;20;13;f;1;84
Seoul;Rangun;Seoul;1.9180;2;y;20;13;f;1;85
Tokio;Wuhan;Tokio;0.9581;2;y;20;13;f;1;86
Wuhan;Rangun;Wuhan;1.2698;2;y;20;13;f;1;87
Montreal;Rangun;Rangun;1.6538;2;y;20;13;f;1;88
Montreal;Busan;Busan;1.6620;2;y;20;13;f;1;89
Durban;Ibadan;Durban;1.2776;2;y;20;13;f;1;90
Bangkok;London;Bangkok;1.3252;2;y;20;13;f;1;91
Kano;Montreal;Kano;1.5101;2;y;20;13;f;1;92
Seoul;Harbin;Seoul;1.6781;2;y;20;13;f;1;93
London;Chongqing;Chongqing;1.8775;2;y;20;13;f;1;94
Bangkok;Tianjin;Bangkok;0.7651;2;y;20;13;f;1;95
Harbin;Wuhan;Wuhan;1.2618;2;y;20;13;f;1;96
Santiago;Harbin;Santiago;2.5096;2;y;20;13;f;1;97
Rangun;Tokio;Tokio;0.9498;2;y;20;13;f;1;98
Tianjin;Montreal;Tianjin;1.7171;2;y;20;13;f;1;99
Shanghai;Bangkok;Bangkok;2.2135;2;y;20;13;f;1;100
Santiago;Rangun;Santiago;0.8453;2;y;20;13;f;1;101
Montreal;Seoul;Seoul;0.9172;2;y;20;13;f;1;102
Shanghai;Montreal;Shanghai;3.6407;2;y;20;13;f;1;103
Tokio;Kano;Tokio;0.6782;2;y;20;13;f;1;104
Santiago;Busan;Busan;1.7497;2;y;20;13;f;1;105
Rangun;Ibadan;Ibadan;1.0937;2;y;20;13;f;1;106
Durban;Montreal;Durban;0.8852;2;y;20;13;f;1;107
Kano;London;London;1.8863;2;y;20;13;f;1;108
Ibadan;Harbin;Ibadan;3.6937;2;y;20;13;f;1;109
Harbin;Tianjin;Harbin;0.7333;2;y;20;13;f;1;110
Wuhan;London;London;1.2698;2;y;20;13;f;1;111
Ankara;Kano;Ankara;0.8540;2;y;20;13;f;1;112
Shanghai;Tokio;Tokio;3.8377;2;y;20;13;f;1;113
Rangun;Ankara;Ankara;1.1414;2;y;20;13;f;1;114
Tianjin;Rangun;Tianjin;1.9258;2;y;20;13;f;1;115
London;Tokio;Tokio;1.3181;2;y;20;13;f;1;116
London;Ibadan;Ibadan;1.6300;2;y;20;13;f;1;117
Ankara;Tianjin;Ankara;1.5096;2;y;20;13;f;1;118
Harbin;Bangkok;Bangkok;0.8776;2;y;20;13;f;1;119
Wuhan;Durban;Durban;0.8777;2;y;20;13;f;1;120
Santiago;Shanghai;Shanghai;2.2455;2;y;20;13;f;1;121
Montreal;Chongqing;Chongqing;1.0287;2;y;20;13;f;1;122
Shanghai;Kano;Shanghai;0.9662;2;y;20;13;f;1;123
Bangkok;Montreal;Bangkok;0.9977;2;y;20;13;f;1;124
Seoul;Santiago;Seoul;1.2932;2;y;20;13;f;1;125
Busan;Tianjin;Busan;1.2139;2;y;20;13;f;1;126
Ankara;Seoul;Seoul;0.7737;2;y;20;13;f;1;127
Busan;Harbin;Busan;1.5496;2;y;20;13;f;1;128
Ibadan;Ankara;Ankara;0.7242;2;y;20;13;f;1;129
Chongqing;Ankara;Chongqing;0.7975;2;y;20;13;f;1;130
Harbin;Shanghai;Shanghai;0.8055;2;y;20;13;f;1;131
Rangun;Chongqing;Rangun;1.2694;2;y;20;13;f;1;132
Kano;Busan;Busan;1.2061;2;y;20;13;f;1;133
London;Shanghai;Shanghai;0.9977;2;y;20;13;f;1;134
Tokio;Durban;Tokio;0.8057;2;y;20;13;f;1;135
Tianjin;Seoul;Seoul;1.0057;2;y;20;13;f;1;136
Rangun;Busan;Rangun;3.5916;8;y;24;16;m;1;1
Shanghai;Durban;Shanghai;1.5993;8;y;24;16;m;1;2
Busan;Harbin;Busan;1.0338;8;y;24;16;m;1;3
Busan;Tianjin;Busan;1.3799;8;y;24;16;m;1;4
Tianjin;Durban;Tianjin;2.0622;8;y;24;16;m;1;5
London;Rangun;London;0.9832;8;y;24;16;m;1;6
London;Tokio;Tokio;1.4581;8;y;24;16;m;1;7
Chongqing;Ibadan;Chongqing;1.0984;8;y;24;16;m;1;8
Tianjin;Santiago;Tianjin;1.0224;8;y;24;16;m;1;9
Santiago;Rangun;Santiago;0.9454;8;y;24;16;m;1;10
Harbin;Tianjin;Tianjin;1.6938;8;y;24;16;m;1;11
Rangun;Shanghai;Shanghai;1.0496;8;y;24;16;m;1;12
Shanghai;Ankara;Shanghai;1.7561;8;y;24;16;m;1;13
Chongqing;Harbin;Chongqing;1.0907;8;y;24;16;m;1;14
Busan;Wuhan;Busan;1.0964;8;y;24;16;m;1;15
Durban;Rangun;Durban;1.5631;8;y;24;16;m;1;16
Chongqing;Shanghai;Shanghai;0.8740;8;y;24;16;m;1;17
London;Busan;London;0.7026;8;y;24;16;m;1;18
Wuhan;London;London;0.9232;8;y;24;16;m;1;19
Ibadan;Tianjin;Tianjin;0.9663;8;y;24;16;m;1;20
Tokio;Kano;Tokio;0.6654;8;y;24;16;m;1;21
Montreal;Busan;Montreal;1.2758;8;y;24;16;m;1;22
Santiago;Tokio;Tokio;1.1296;8;y;24;16;m;1;23
Montreal;London;London;0.8272;8;y;24;16;m;1;24
Ibadan;Wuhan;Wuhan;1.1177;8;y;24;16;m;1;25
Harbin;Bangkok;Bangkok;0.6615;8;y;24;16;m;1;26
Montreal;Ibadan;Montreal;1.0767;8;y;24;16;m;1;27
Santiago;Busan;Santiago;1.1063;8;y;24;16;m;1;28
London;Chongqing;London;0.9179;8;y;24;16;m;1;29
Wuhan;Seoul;Seoul;1.0317;8;y;24;16;m;1;30
Ibadan;Harbin;Ibadan;1.2537;8;y;24;16;m;1;31
Montreal;Rangun;Montreal;0.9817;8;y;24;16;m;1;32
Durban;Chongqing;Chongqing;1.1181;8;y;24;16;m;1;33
Ibadan;Tokio;Tokio;0.9182;8;y;24;16;m;1;34
Ankara;Tianjin;Ankara;0.9579;8;y;24;16;m;1;35
Bangkok;London;London;0.7689;8;y;24;16;m;1;36
Ankara;Santiago;Ankara;2.9039;8;y;24;16;m;1;37
Wuhan;Rangun;Wuhan;1.1995;8;y;24;16;m;1;38
Santiago;Bangkok;Santiago;0.9615;8;y;24;16;m;1;39
Ankara;Kano;Ankara;0.7519;8;y;24;16;m;1;40
Tokio;Montreal;Tokio;1.0048;8;y;24;16;m;1;41
Bangkok;Seoul;Seoul;1.9222;8;y;24;16;m;1;42
Harbin;Tokio;Tokio;0.8772;8;y;24;16;m;1;43
Durban;Ibadan;Durban;0.9569;8;y;24;16;m;1;44
Bangkok;Wuhan;Bangkok;0.8785;8;y;24;16;m;1;45
Tianjin;Chongqing;Tianjin;0.9494;8;y;24;16;m;1;46
Chongqing;Tokio;Tokio;0.6908;8;y;24;16;m;1;47
Santiago;Harbin;Santiago;0.7826;8;y;24;16;m;1;48
Tokio;Wuhan;Tokio;0.5921;8;y;24;16;m;1;49
Durban;Montreal;Durban;0.8788;8;y;24;16;m;1;50
Rangun;Tokio;Tokio;0.6382;8;y;24;16;m;1;51
Harbin;Shanghai;Shanghai;0.7773;8;y;24;16;m;1;52
Chongqing;Ankara;Ankara;0.6335;8;y;24;16;m;1;53
Kano;Chongqing;Kano;0.6619;8;y;24;16;m;1;54
Durban;Santiago;Durban;0.6636;8;y;24;16;m;1;55
Ankara;Wuhan;Ankara;1.2554;8;y;24;16;m;1;56
Kano;Montreal;Kano;0.7369;8;y;24;16;m;1;57
Seoul;Santiago;Seoul;1.1458;8;y;24;16;m;1;58
Wuhan;Kano;Kano;0.9540;8;y;24;16;m;1;59
Ankara;Seoul;Ankara;0.7408;8;y;24;16;m;1;60
Santiago;Ibadan;Santiago;0.7219;8;y;24;16;m;1;61
Seoul;Shanghai;Seoul;0.7878;8;y;24;16;m;1;62
Harbin;Wuhan;Harbin;1.2693;8;y;24;16;m;1;63
Busan;Ibadan;Ibadan;0.8680;8;y;24;16;m;1;64
Ankara;Montreal;Montreal;1.2074;8;y;24;16;m;1;65
London;Harbin;London;0.6992;8;y;24;16;m;1;66
Shanghai;Bangkok;Bangkok;1.4920;8;y;24;16;m;1;67
Montreal;Chongqing;Montreal;0.6766;8;y;24;16;m;1;68
Durban;Seoul;Seoul;1.2295;8;y;24;16;m;1;69
Tianjin;Kano;Kano;0.7393;8;y;24;16;m;1;70
Harbin;Durban;Durban;0.8916;8;y;24;16;m;1;71
Montreal;Santiago;Montreal;0.7283;8;y;24;16;m;1;72
Tianjin;Rangun;Tianjin;0.9533;8;y;24;16;m;1;73
Seoul;London;London;0.6609;8;y;24;16;m;1;74
Wuhan;Montreal;Montreal;0.8400;8;y;24;16;m;1;75
Bangkok;Kano;Bangkok;1.2249;8;y;24;16;m;1;76
Busan;Tokio;Tokio;0.6161;8;y;24;16;m;1;77
Tianjin;London;London;0.6225;8;y;24;16;m;1;78
Seoul;Ibadan;Ibadan;0.7195;8;y;24;16;m;1;79
Montreal;Harbin;Montreal;0.7398;8;y;24;16;m;1;80
Harbin;Ankara;Ankara;0.7283;8;y;24;16;m;1;81
Santiago;Shanghai;Santiago;0.8527;8;y;24;16;m;1;82
Wuhan;Tianjin;Wuhan;0.8836;8;y;24;16;m;1;83
Kano;Seoul;Seoul;0.7124;8;y;24;16;m;1;84
London;Santiago;London;0.8633;8;y;24;16;m;1;85
Bangkok;Ankara;Bangkok;1.0313;8;y;24;16;m;1;86
Chongqing;Busan;Chongqing;1.0305;8;y;24;16;m;1;87
Kano;Rangun;Kano;1.0217;8;y;24;16;m;1;88
Durban;London;Durban;0.7616;8;y;24;16;m;1;89
Ankara;London;London;0.6412;8;y;24;16;m;1;90
London;Shanghai;London;0.9829;8;y;24;16;m;1;91
Shanghai;Montreal;Montreal;0.9446;8;y;24;16;m;1;92
Durban;Busan;Durban;1.6549;8;y;24;16;m;1;93
Shanghai;Wuhan;Shanghai;0.9378;8;y;24;16;m;1;94
Seoul;Busan;Seoul;0.9429;8;y;24;16;m;1;95
Rangun;Ibadan;Rangun;0.9862;8;y;24;16;m;1;96
Kano;Santiago;Santiago;1.0248;8;y;24;16;m;1;97
Kano;Durban;Durban;1.1215;8;y;24;16;m;1;98
Bangkok;Montreal;Bangkok;0.9938;8;y;24;16;m;1;99
Tokio;Durban;Tokio;0.7303;8;y;24;16;m;1;100
Shanghai;Kano;Shanghai;1.0754;8;y;24;16;m;1;101
Busan;Bangkok;Bangkok;0.8665;8;y;24;16;m;1;102
Tianjin;Seoul;Seoul;1.8704;8;y;24;16;m;1;103
